河南电信央视,#genre#
西藏卫视,http://123.54.179.135/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.135/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.135/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.135/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.135/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.136/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.136/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.136/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.136/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.136/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.73/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.73/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.73/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.73/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.73/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.137/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.137/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.137/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.137/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.137/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.138/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.138/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.138/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.138/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.138/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.139/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.139/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.139/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.139/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.139/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.140/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.140/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.140/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.140/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.140/PLTV/88888888/224/3221227048/index.m3u8
西藏卫视,http://123.54.179.74/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://123.54.179.74/PLTV/88888888/224/3221227009/index.m3u8
宁夏卫视,http://123.54.179.74/PLTV/88888888/224/3221227019/index.m3u8
山西卫视,http://123.54.179.74/PLTV/88888888/224/3221227042/index.m3u8
内蒙古卫视,http://123.54.179.74/PLTV/88888888/224/3221227048/index.m3u8
新疆卫视,http://123.54.179.134/PLTV/88888888/224/3221227009/index.m3u8

河南卫视,http://222.85.69.6/PLTV/88888888/224/3221226984/index.m3u8
山东卫视,http://222.85.69.6/PLTV/88888888/224/3221227004/index.m3u8
贵州卫视,http://222.85.69.6/PLTV/88888888/224/3221227001/index.m3u8
江苏卫视,http://222.85.69.6/PLTV/88888888/224/3221227007/index.m3u8
西藏卫视,http://222.85.69.6/PLTV/88888888/224/3221227006/index.m3u8
新疆卫视,http://222.85.69.6/PLTV/88888888/224/3221227009/index.m3u8
浙江卫视,http://222.85.69.6/PLTV/88888888/224/3221227008/index.m3u8
陕西卫视,http://222.85.69.6/PLTV/88888888/224/3221227011/index.m3u8
青海卫视,http://222.85.69.6/PLTV/88888888/224/3221227010/index.m3u8
甘肃卫视,http://222.85.69.6/PLTV/88888888/224/3221227013/index.m3u8
辽宁卫视,http://222.85.69.6/PLTV/88888888/224/3221227014/index.m3u8
海南卫视,http://222.85.69.6/PLTV/88888888/224/3221227016/index.m3u8
安徽卫视,http://222.85.69.6/PLTV/88888888/224/3221227017/index.m3u8
宁夏卫视,http://222.85.69.6/PLTV/88888888/224/3221227019/index.m3u8
东方卫视,http://222.85.69.6/PLTV/88888888/224/3221227020/index.m3u8
湖南卫视,http://222.85.69.6/PLTV/88888888/224/3221227021/index.m3u8
吉林卫视,http://222.85.69.6/PLTV/88888888/224/3221227022/index.m3u8
东南卫视,http://222.85.69.6/PLTV/88888888/224/3221227023/index.m3u8
江西卫视,http://222.85.69.6/PLTV/88888888/224/3221227024/index.m3u8
河北卫视,http://222.85.69.6/PLTV/88888888/224/3221227027/index.m3u8
重庆卫视,http://222.85.69.6/PLTV/88888888/224/3221227025/index.m3u8
四川卫视,http://222.85.69.6/PLTV/88888888/224/3221227026/index.m3u8
深圳卫视,http://222.85.69.6/PLTV/88888888/224/3221227029/index.m3u8
广东卫视,http://222.85.69.6/PLTV/88888888/224/3221227033/index.m3u8
CETV1,http://222.85.69.6/PLTV/88888888/224/3221227034/index.m3u8
北京卫视,http://222.85.69.6/PLTV/88888888/224/3221227036/index.m3u8
黑龙江卫视,http://222.85.69.6/PLTV/88888888/224/3221227039/index.m3u8
山西卫视,http://222.85.69.6/PLTV/88888888/224/3221227042/index.m3u8
广西卫视,http://222.85.69.6/PLTV/88888888/224/3221227045/index.m3u8
内蒙古卫视,http://222.85.69.6/PLTV/88888888/224/3221227048/index.m3u8
云南卫视,http://222.85.69.6/PLTV/88888888/224/3221227051/index.m3u8
天津卫视,http://222.85.69.6/PLTV/88888888/224/3221227054/index.m3u8
湖北卫视,http://222.85.69.6/PLTV/88888888/224/3221227057/index.m3u8
河南卫视,http://222.85.69.6/TVOD/88888888/224/3221226984/index.m3u8
贵州卫视,http://222.85.69.6/TVOD/88888888/224/3221227001/index.m3u8
山东卫视,http://222.85.69.6/TVOD/88888888/224/3221227004/index.m3u8
西藏卫视,http://222.85.69.6/TVOD/88888888/224/3221227006/index.m3u8
江苏卫视,http://222.85.69.6/TVOD/88888888/224/3221227007/index.m3u8
浙江卫视,http://222.85.69.6/TVOD/88888888/224/3221227008/index.m3u8
新疆卫视,http://222.85.69.6/TVOD/88888888/224/3221227009/index.m3u8
青海卫视,http://222.85.69.6/TVOD/88888888/224/3221227010/index.m3u8
陕西卫视,http://222.85.69.6/TVOD/88888888/224/3221227011/index.m3u8
甘肃卫视,http://222.85.69.6/TVOD/88888888/224/3221227013/index.m3u8
辽宁卫视,http://222.85.69.6/TVOD/88888888/224/3221227014/index.m3u8
海南卫视,http://222.85.69.6/TVOD/88888888/224/3221227016/index.m3u8
安徽卫视,http://222.85.69.6/TVOD/88888888/224/3221227017/index.m3u8
宁夏卫视,http://222.85.69.6/TVOD/88888888/224/3221227019/index.m3u8
东方卫视,http://222.85.69.6/TVOD/88888888/224/3221227020/index.m3u8
湖南卫视,http://222.85.69.6/TVOD/88888888/224/3221227021/index.m3u8
吉林卫视,http://222.85.69.6/TVOD/88888888/224/3221227022/index.m3u8
东南卫视,http://222.85.69.6/TVOD/88888888/224/3221227023/index.m3u8
江西卫视,http://222.85.69.6/TVOD/88888888/224/3221227024/index.m3u8
重庆卫视,http://222.85.69.6/TVOD/88888888/224/3221227025/index.m3u8
四川卫视,http://222.85.69.6/TVOD/88888888/224/3221227026/index.m3u8
河北卫视,http://222.85.69.6/TVOD/88888888/224/3221227027/index.m3u8
深圳卫视,http://222.85.69.6/TVOD/88888888/224/3221227029/index.m3u8
广东卫视,http://222.85.69.6/TVOD/88888888/224/3221227033/index.m3u8

北京卫视,http://222.85.69.6/TVOD/88888888/224/3221227036/index.m3u8
黑龙江卫视,http://222.85.69.6/TVOD/88888888/224/3221227039/index.m3u8
山西卫视,http://222.85.69.6/TVOD/88888888/224/3221227042/index.m3u8
广西卫视,http://222.85.69.6/TVOD/88888888/224/3221227045/index.m3u8
内蒙古卫视,http://222.85.69.6/TVOD/88888888/224/3221227048/index.m3u8
云南卫视,http://222.85.69.6/TVOD/88888888/224/3221227051/index.m3u8
天津卫视,http://222.85.69.6/TVOD/88888888/224/3221227054/index.m3u8
湖北卫视,http://222.85.69.6/TVOD/88888888/224/3221227057/index.m3u8

CETV1,http://123.54.179.72/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.133/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.134/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.135/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.136/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.73/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.137/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.138/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.139/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.140/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.74/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.69/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.70/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://123.54.179.71/PLTV/88888888/224/3221227034/index.m3u8
CETV1,http://222.85.69.6/TVOD/88888888/224/3221227034/index.m3u8

河南电信省台,#genre#

河南4K,http://123.54.179.134/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.69/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.70/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.71/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.72/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.133/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.135/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.136/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.73/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.137/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.138/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.139/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.140/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://123.54.179.74/PLTV/88888888/224/3221226954/index.m3u8
河南4K,http://222.85.69.6/PLTV/88888888/224/3221226954/index.m3u8

电视剧频道,http://123.54.179.72/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.133/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.134/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.135/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.136/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.73/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.137/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.138/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.139/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.140/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.74/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.69/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.70/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://123.54.179.71/PLTV/88888888/224/3221226971/index.m3u8
电视剧频道,http://222.85.69.6/PLTV/88888888/224/3221226971/index.m3u8

都市频道,http://123.54.179.72/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.133/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.134/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.135/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.136/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.73/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.137/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.138/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.139/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.140/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.74/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.69/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.70/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://123.54.179.71/PLTV/88888888/224/3221226974/index.m3u8
都市频道,http://222.85.69.6/PLTV/88888888/224/3221226974/index.m3u8

乡村频道,http://123.54.179.72/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.133/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.134/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.135/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.136/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.73/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.137/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.138/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.139/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.140/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.74/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.69/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.70/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://123.54.179.71/PLTV/88888888/224/3221226986/index.m3u8
乡村频道,http://222.85.69.6/PLTV/88888888/224/3221226986/index.m3u8

公共频道,http://123.54.179.72/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.133/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.134/PLTV/88888888/224/3221226972/index.m3u8
公共频道,http://123.54.179.134/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.135/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.136/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.73/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.137/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.138/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.139/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.140/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.74/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.69/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.70/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://123.54.179.71/PLTV/88888888/224/3221226989/index.m3u8
公共频道,http://222.85.69.6/PLTV/88888888/224/3221226989/index.m3u8

河南戏曲,http://123.54.179.72/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.133/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.134/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.135/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.136/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.73/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.137/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.138/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.139/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.140/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.74/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.69/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.70/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://123.54.179.71/PLTV/88888888/224/3221226996/index.m3u8
河南戏曲,http://222.85.69.6/PLTV/88888888/224/3221226996/index.m3u8

移动戏曲,http://123.54.179.72/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.133/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.134/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.135/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.136/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.73/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.137/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.138/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.139/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.140/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.74/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.69/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.70/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://123.54.179.71/PLTV/88888888/224/3221226990/index.m3u8
移动戏曲,http://222.85.69.6/PLTV/88888888/224/3221226990/index.m3u8

法治频道,http://123.54.179.72/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.133/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.134/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.135/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.136/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.73/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.137/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.138/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.139/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.140/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.74/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.69/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.70/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://123.54.179.71/PLTV/88888888/224/3221226991/index.m3u8
法治频道,http://222.85.69.6/PLTV/88888888/224/3221226991/index.m3u8

民生频道,http://123.54.179.72/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.133/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.134/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.135/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.136/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.73/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.137/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.138/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.139/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.140/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.74/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.69/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.70/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://123.54.179.71/PLTV/88888888/224/3221226994/index.m3u8
民生频道,http://222.85.69.6/PLTV/88888888/224/3221226994/index.m3u8

新闻频道,http://123.54.179.72/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.133/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.134/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.135/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.136/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.73/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.137/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.138/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.139/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.140/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.74/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.69/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.70/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://123.54.179.71/PLTV/88888888/224/3221226997/index.m3u8
新闻频道,http://222.85.69.6/PLTV/88888888/224/3221226997/index.m3u8

晴彩中原,http://123.54.179.72/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.133/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.134/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.135/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.136/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.73/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.137/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.138/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.139/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.140/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.74/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.69/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.70/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://123.54.179.71/PLTV/88888888/224/3221226993/index.m3u8
晴彩中原,http://222.85.69.6/PLTV/88888888/224/3221226993/index.m3u8

调解剧场,http://123.54.179.72/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.133/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.134/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.135/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.136/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.73/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.137/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.138/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.139/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.140/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.74/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.69/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.70/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://123.54.179.71/PLTV/88888888/224/3221226998/index.m3u8
调解剧场,http://222.85.69.6/PLTV/88888888/224/3221226998/index.m3u8

收藏天下,http://123.54.179.72/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.133/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.134/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.135/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.136/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.73/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.137/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.138/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.139/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.140/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.74/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.69/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.70/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://123.54.179.71/PLTV/88888888/224/3221226999/index.m3u8
收藏天下,http://222.85.69.6/PLTV/88888888/224/3221226999/index.m3u8

中华功夫,http://123.54.179.72/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.133/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.134/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.135/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.136/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.73/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.137/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.138/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.139/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.140/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.74/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.69/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.70/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://123.54.179.71/PLTV/88888888/224/3221227003/index.m3u8
中华功夫,http://222.85.69.6/PLTV/88888888/224/3221227003/index.m3u8

移动电视,http://123.54.179.72/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.133/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.134/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.73/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.137/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.138/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.139/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.140/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.74/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.69/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.70/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://123.54.179.71/PLTV/88888888/224/3221227216/index.m3u8
移动电视,http://222.85.69.6/PLTV/88888888/224/3221227216/index.m3u8

移动电视中医,http://123.54.179.135/PLTV/88888888/224/3221227216/index.m3u8
移动电视中医,http://123.54.179.136/PLTV/88888888/224/3221227216/index.m3u8

健康河南,http://123.54.179.72/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.133/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.134/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.135/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.136/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.73/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.137/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.138/PLTV/88888888/224/3221227255/index.m3u8
健康河南,http://123.54.179.139/PLTV/88888888/224/3221227255/index.m3u8
